Sign_Up_Date,User_ID,Transactions,Expenses,Sales,Cash Flow,Payroll,Time,Reports,Taxes,Mileage,Accounting,My_Accountant,Apps,Live_Bookkeeping,Transactions_Usage,Expenses_Usage,Sales_Usage,CashFlow_Usage,Payroll_Usage,Time_Usage,Reports_Usage,Taxes_Usage,Mileage_Usage,Accounting_Usage,My_Accountant_Usage,Apps_Usage,Live_Bookkeeping_Usage,Plan_Type_Usage,Session_Length,Susbcribed,days,Payroll_Employees 
8/22/19,4370,0,1,1,0,0,1,0,0,0,0,0,1,0,1669,1542,1393,1230,1749,400,1245,2004,906,1789,234,1069,1760,3,3399,0,-101,0
7/15/19,9288,0,1,0,1,1,1,0,1,1,1,1,0,1,903,649,978,1790,2155,1574,63,3098,1212,2791,869,168,1278,2,2370,0,-139,3
8/27/19,936,1,0,0,1,1,0,1,0,0,1,1,1,0,1519,1799,1703,1457,2560,29,1424,1041,1841,940,764,651,905,3,5689,1,-96,10
10/2/19,1356,1,0,0,1,0,0,1,1,0,0,0,1,0,391,1796,871,1108,2020,741,1164,1531,1914,464,1301,974,133,1,952,0,-60,6
9/17/19,448,1,0,0,1,0,1,0,0,1,0,1,1,0,1180,1007,131,1526,1897,591,357,2437,1625,484,883,1049,1918,2,6175,1,-75,9
3/23/20,7430,0,0,1,1,1,0,0,0,0,1,0,0,1,1812,385,1837,1896,727,1790,1199,3101,1190,1381,541,19,167,1,1799,1,113,2
11/25/19,6943,0,1,1,0,0,1,0,0,0,0,0,0,1,153,693,631,1729,2430,21,1750,870,401,2061,438,1936,166,2,4239,0,-6,0
4/9/20,9643,1,0,0,1,0,1,0,1,1,1,0,0,1,1264,385,179,1228,619,85,1363,1715,439,1996,614,533,604,3,2950,1,130,9
1/5/20,85,0,0,1,1,0,0,0,1,0,1,0,1,1,1627,727,879,1639,755,341,1083,1147,1404,725,220,1168,1935,1,4090,1,35,0
4/2/20,3029,0,0,0,1,1,0,1,1,0,1,0,1,1,991,91,422,677,1176,1249,1741,2730,1405,1459,1533,352,1450,2,2090,1,123,7
10/27/19,9799,0,1,1,0,0,0,1,0,1,1,1,0,1,811,255,536,737,1919,414,223,3413,1143,1531,1228,984,88,1,3966,1,-35,0
5/13/20,820,1,1,1,0,0,0,0,0,0,0,0,1,0,1154,312,157,45,1693,1966,109,3344,711,880,1547,516,53,1,527,1,164,0
11/9/19,9205,0,1,1,0,0,1,0,0,0,1,0,1,1,1785,463,1505,286,1367,1079,807,3112,1743,1797,998,529,1393,3,1236,1,-22,9
5/6/20,4921,0,1,0,0,0,0,1,1,0,0,1,0,0,867,893,1440,1280,1857,540,174,1105,1960,1149,487,1299,380,2,5799,1,157,4
12/8/19,3421,1,1,0,0,1,1,1,0,0,1,1,1,0,661,108,621,1313,2267,1308,1791,3118,508,2561,87,1606,355,1,797,0,7,0
2/4/20,5967,1,1,0,0,1,0,1,1,1,0,0,1,0,1201,1091,1820,1634,1274,1604,190,1870,1709,788,1178,777,1330,1,3794,0,65,0
1/22/20,4814,1,0,0,0,1,0,0,1,0,1,1,0,1,1799,1207,475,872,3081,1467,1885,1881,1989,1842,317,260,1437,2,2941,1,52,5
12/1/19,5015,1,0,0,1,1,1,1,1,1,0,1,1,0,237,726,346,535,445,987,1895,2935,1684,1372,1562,1339,727,2,4030,1,0,1
10/31/19,3693,0,1,1,1,0,1,0,1,1,1,1,1,0,165,1893,566,1805,970,596,1557,1357,1480,2526,903,471,1647,2,4523,0,-31,1
7/12/19,7530,0,1,0,0,0,0,1,1,1,0,1,0,0,958,1768,696,299,977,656,429,3060,1670,491,469,487,272,2,1071,1,-142,0
8/21/19,489,1,1,1,1,1,0,0,0,0,0,1,0,1,113,1749,1969,809,2856,1331,439,3420,405,910,363,843,59,2,312,1,-102,0
1/3/20,3834,0,1,0,0,1,0,0,0,0,0,1,1,1,101,697,1130,561,2763,1487,1453,1172,1295,2082,1644,1413,1298,1,10451,0,33,9
5/28/20,3341,0,0,0,1,1,1,0,0,1,0,1,1,0,593,511,986,1792,784,406,651,2405,289,1947,1627,529,681,2,6934,1,179,13
1/10/20,1914,0,0,0,1,1,1,1,0,1,0,0,0,1,1974,1209,1157,1525,1133,1415,764,962,331,1500,1444,1803,871,3,3445,0,40,0
11/23/19,3342,1,0,0,1,0,0,1,0,0,1,0,0,0,1929,1871,187,1972,1034,1336,245,3197,1573,2759,264,739,1257,3,1452,1,-8,0
10/23/19,7669,0,0,0,0,1,1,1,0,1,1,1,1,1,858,500,240,1057,1962,1060,1584,1462,105,2798,677,397,1300,1,4604,1,-39,3
8/1/19,2878,1,1,0,0,1,1,1,0,0,1,1,1,1,1142,223,806,1984,581,1327,773,3205,898,1030,1480,85,1267,3,11802,0,-122,11
7/6/19,3251,1,0,1,1,0,0,0,0,0,1,1,0,0,388,879,197,799,410,507,698,2462,1196,1390,1286,716,623,3,325,0,-148,0
8/1/19,5060,0,0,0,1,0,1,1,1,0,1,0,1,1,242,1734,1579,1952,846,124,1020,1530,1807,674,306,555,1235,3,3112,0,-122,0
10/2/19,6896,1,0,0,0,1,0,1,1,0,0,0,1,1,649,1236,3,1693,708,1850,1423,1175,50,1718,1492,411,1875,2,2688,0,-60,0
4/19/20,2107,1,0,0,0,0,1,1,0,0,0,1,0,1,877,1506,1865,137,3085,175,262,3533,1087,631,305,1780,1491,1,6712,0,140,2
12/24/19,9512,1,0,1,0,1,1,1,1,1,1,1,1,1,1786,140,1608,1936,1532,382,1486,2320,1100,2067,1144,1610,1672,1,3688,1,23,0
8/11/19,4446,0,1,1,1,1,0,0,1,1,0,1,0,0,1505,236,157,1666,1943,785,554,1777,431,1051,1017,1121,58,1,5599,0,-112,1
3/19/20,1816,1,1,1,0,1,0,1,1,1,0,0,1,1,1247,1457,74,194,2285,1935,586,2422,445,2675,1916,1389,1673,2,4799,1,109,0
7/29/19,6353,1,0,0,1,1,0,0,1,1,0,1,1,1,1187,1028,830,1961,2716,366,1008,3056,562,1639,112,1673,719,3,6470,1,-125,2
4/13/20,6372,0,0,0,0,0,0,1,1,0,1,0,0,1,665,623,1299,1689,3080,1032,1853,745,1115,2310,895,115,224,2,2067,0,134,12
7/3/19,1338,1,1,1,0,0,1,1,0,0,0,0,0,1,902,334,327,1996,456,1324,1179,2642,1373,812,1318,265,635,3,3429,1,-151,0
4/10/20,3487,1,1,0,1,0,1,1,0,0,1,0,1,1,53,435,1267,1628,825,965,259,2038,1215,1377,1196,1198,995,1,4891,0,131,0
6/25/19,7907,0,1,0,0,0,0,0,1,0,1,0,0,0,225,1055,261,258,2554,1850,1618,2976,1888,499,1773,1505,388,2,3660,0,-159,0
2/17/20,2934,0,0,0,1,0,1,1,0,0,0,0,1,1,747,867,390,1096,1676,1333,584,817,1714,2515,774,1494,349,1,2576,1,78,0
2/14/20,1037,1,1,1,1,0,0,1,1,1,0,1,1,0,1202,223,536,1718,2393,1171,233,856,1967,2363,677,1597,1212,2,5200,1,75,4
4/5/20,6072,1,1,0,1,1,0,1,0,1,0,1,0,0,1654,1745,1202,316,506,207,1827,2007,272,2756,1153,1257,503,3,2995,0,126,0
9/12/19,4454,0,0,1,0,0,0,0,1,0,1,0,1,0,560,431,957,1179,1370,978,1664,3265,43,2028,789,872,352,1,9170,1,-80,11
6/27/19,2790,1,1,1,1,0,1,1,1,0,0,0,1,0,164,1405,1978,1263,2427,877,470,1612,1792,1587,978,659,911,1,2189,1,-157,0
12/9/19,1211,1,0,1,0,1,1,1,0,1,1,1,1,0,27,1379,838,1086,1817,170,929,1817,1767,2408,1120,167,1305,3,4711,1,8,6
8/14/19,5674,1,0,1,0,0,1,1,1,1,1,0,1,1,38,1154,1588,1089,1472,1349,370,3130,1448,632,354,64,1585,2,3096,1,-109,0
10/11/19,5835,0,0,1,1,0,1,0,1,1,0,0,1,0,671,1915,1801,633,732,244,1581,2753,462,1799,1870,1207,136,3,2396,0,-51,0
6/9/19,1386,1,1,0,1,1,1,0,0,1,0,0,1,0,751,197,203,510,1000,498,1185,2818,610,1629,338,1427,17,3,839,1,-175,0
11/14/19,961,1,0,1,1,1,0,0,0,0,0,1,1,1,40,1940,1807,825,1849,1999,1611,1029,676,2081,1098,946,712,2,2392,1,-17,7
10/14/19,4366,0,1,1,1,0,1,0,0,1,0,0,0,1,1004,1722,1427,1732,2245,1561,1541,960,1973,2184,1997,373,425,1,1033,1,-48,3
12/16/19,3488,1,0,0,0,1,0,1,0,1,0,0,0,1,1996,1977,317,565,2171,1869,1192,1232,1061,2676,1460,598,1571,2,2460,0,15,8
11/19/19,6472,0,0,0,1,1,1,1,1,1,0,0,0,1,1724,998,77,1995,1287,1419,1646,2692,826,1358,1729,349,1950,2,5515,0,-12,12
6/7/19,7440,1,0,0,1,1,0,1,0,0,0,0,1,1,1550,1086,18,1338,2801,1515,360,1407,21,2119,138,417,583,1,422,1,-177,0
3/14/20,8352,1,1,0,1,0,1,0,1,1,1,0,1,0,1309,703,1872,503,887,1960,1412,3644,1544,1845,1675,1987,113,2,1010,1,104,0
7/12/19,1856,0,0,0,0,1,0,0,0,0,1,1,0,0,1227,1028,853,476,2035,223,1662,1037,259,2115,687,933,261,1,4616,1,-142,0
12/22/19,8489,0,0,1,1,1,0,1,1,0,0,1,0,0,293,559,230,1078,3019,396,877,1018,547,2669,318,1977,1402,2,2919,1,21,0
3/13/20,2314,0,1,1,1,0,0,1,0,1,1,0,1,1,1406,552,1680,1469,927,400,516,1262,827,1829,136,1129,1707,2,2106,1,103,0
1/29/20,3473,0,1,1,1,0,1,0,0,1,0,0,0,1,17,267,528,1771,2183,30,1043,1829,674,2105,327,26,846,1,8759,1,59,5
9/24/19,9140,1,1,0,1,0,1,1,0,1,1,0,1,1,1716,373,1072,769,3139,727,1100,2286,920,1516,502,1713,96,3,4165,1,-68,0
11/10/19,7585,1,0,1,0,1,1,0,0,1,0,1,0,0,999,1636,590,1884,1446,179,420,2843,1812,402,1627,361,1709,1,2900,1,-21,0
9/2/19,8431,0,0,1,0,1,1,0,0,0,1,1,1,1,1538,1521,1079,1604,1762,448,1844,1860,478,2524,222,899,530,1,8607,1,-90,8
7/16/19,991,1,1,0,1,0,1,0,1,0,0,0,0,0,270,772,285,1724,2853,1415,1361,2854,236,2369,406,1376,653,1,4325,1,-138,13
5/30/20,611,1,1,0,0,0,1,0,0,0,1,0,1,1,1280,1771,1824,1896,1489,593,1523,3259,289,1258,376,392,534,2,8841,1,181,11
9/18/19,7457,1,0,1,0,0,0,0,1,1,0,1,1,1,418,274,495,1336,2434,647,829,3245,749,596,1176,1553,910,2,536,0,-74,0
11/9/19,9693,0,1,1,1,1,1,0,0,0,0,0,1,0,1122,887,1003,1761,809,50,1035,2224,1133,1028,1044,1135,1019,1,996,1,-22,0
6/20/19,2792,0,0,1,0,0,1,0,1,1,0,1,1,1,41,503,1743,854,1326,1641,638,1968,111,2501,1622,941,1937,3,3403,1,-164,4
3/17/20,3846,0,0,0,0,0,0,0,1,0,1,0,1,0,255,1907,1381,939,2013,446,651,1813,1217,979,1140,686,176,2,6875,1,107,10
10/19/19,3981,0,1,0,0,1,1,1,1,0,1,0,0,0,1254,224,6,406,1293,640,1386,2637,1897,1780,906,608,1545,1,423,1,-43,0
5/9/20,2521,1,1,0,0,0,1,1,1,0,1,0,1,1,1196,1690,58,1280,621,975,1222,2937,998,2498,780,1081,1071,2,602,0,160,0
12/30/19,9684,1,1,0,1,0,1,0,0,0,1,0,0,1,327,180,1038,243,1885,372,1056,2541,384,1344,1435,1938,1524,2,2184,0,29,0
6/8/19,4610,1,0,1,1,1,1,0,0,0,1,1,0,1,1658,1262,1396,746,2212,1518,262,1637,1239,1521,696,1314,1137,2,3174,0,-176,3
7/21/19,5166,0,0,1,0,1,1,0,0,1,1,0,0,0,1758,1108,192,916,1681,1567,1832,3175,787,512,714,77,537,3,1811,0,-133,0
9/1/19,4311,0,1,0,0,1,0,1,1,1,1,0,0,1,1480,761,458,971,1696,794,1570,2547,745,1892,1585,1559,568,3,3037,0,-91,8
11/21/19,3478,0,1,1,0,0,1,0,0,0,1,0,1,1,161,1991,235,976,2148,330,967,2338,1104,1497,202,277,1129,3,11100,1,-10,6
1/4/20,917,0,0,1,0,1,1,1,0,0,1,0,1,1,929,1624,640,725,2819,1325,989,2817,1833,1311,1993,474,1146,2,1169,0,34,0
7/19/19,8509,0,1,0,0,1,0,1,0,1,1,0,1,0,1844,1806,669,598,2393,1770,1666,2025,546,2207,1667,635,377,1,975,1,-135,0
5/5/20,2143,1,1,1,1,0,0,1,1,0,0,1,0,0,677,701,1434,1470,698,1673,1402,914,1132,962,622,1207,1413,1,4630,1,156,5
10/12/19,6435,1,0,0,0,1,0,1,1,0,0,0,0,1,599,888,1572,396,938,731,429,2066,1190,1845,690,462,571,1,3760,1,-50,0
8/10/19,8079,1,0,0,1,1,0,0,0,1,0,0,0,1,240,1074,1950,485,2977,847,899,1673,409,2300,380,1618,508,1,6549,0,-113,6
3/6/20,6957,1,0,0,0,1,0,1,0,0,0,1,0,1,1259,316,1493,1143,2399,727,1740,3656,1591,2100,1926,1745,306,3,1310,1,96,8
2/13/20,2203,0,1,0,0,1,1,0,0,0,0,0,1,1,710,1907,37,1671,1778,409,1293,2800,1006,1474,1502,1861,1617,3,2381,1,74,0
7/23/19,1273,0,1,0,1,0,1,0,1,0,0,0,1,1,1719,375,1070,1698,879,157,353,606,353,1746,1173,1330,1119,2,804,0,-131,0
7/12/19,2155,0,0,0,0,0,0,1,1,0,1,0,0,0,1046,609,737,878,2873,535,961,2118,1112,1149,1347,819,214,1,1610,1,-142,0
2/29/20,5381,1,1,0,0,0,0,1,1,1,1,0,0,1,1250,435,198,581,2380,1861,1928,2429,1621,2446,1554,900,500,1,1443,0,90,2
6/18/19,1364,1,1,0,0,1,1,0,1,0,1,1,0,1,268,1041,295,360,1764,30,687,3220,786,2135,447,1245,1942,3,11524,1,-166,11
11/12/19,7474,1,0,1,0,0,0,1,0,1,1,1,1,0,1211,1790,1233,479,2199,284,842,2649,92,2755,1765,1701,1108,3,4199,0,-19,0
7/3/19,3955,0,0,1,1,0,1,0,0,1,1,1,0,0,1421,1677,921,1387,764,80,293,2470,690,831,361,1482,1924,1,2560,0,-151,0
2/28/20,8057,1,0,1,0,0,0,1,1,1,1,0,0,1,1511,37,1158,1914,2818,822,1565,2941,987,2663,195,153,757,2,6583,1,89,9
6/2/19,3057,0,1,1,0,1,1,1,0,0,0,0,1,0,1037,811,1042,911,1379,198,481,3535,658,2269,1815,1160,1487,2,2982,1,-182,8
4/12/20,1132,0,1,1,0,0,0,1,1,1,0,0,0,0,376,198,53,310,407,1558,160,811,938,2745,474,1489,1119,3,4507,1,133,0
4/12/20,2023,0,0,0,1,1,1,0,1,1,1,0,1,0,1696,333,1111,1276,2844,1329,885,1412,976,621,736,467,778,1,6579,1,133,6
3/21/20,9017,0,0,0,1,1,1,0,0,0,1,1,1,1,1180,46,1441,968,2033,688,981,1145,1877,1816,1868,1664,608,1,6320,1,111,5
6/5/19,6648,1,0,0,1,0,0,1,0,1,1,0,0,0,1192,388,1916,1803,1936,1958,1564,2792,1063,497,1982,292,1301,3,5940,1,-179,12
1/11/20,377,1,0,0,0,0,1,0,0,0,0,0,0,0,585,1814,889,524,2864,1017,170,2487,782,610,1416,1090,899,2,2875,0,41,0
8/20/19,7263,1,1,0,0,0,0,0,1,0,0,0,0,0,1204,477,1623,1567,1534,1016,1954,1974,949,910,1659,54,1338,3,4417,0,-103,9
1/19/20,1630,0,0,0,0,1,1,1,0,1,1,1,0,1,1680,1451,1281,1262,1042,1240,553,972,1917,1492,794,912,58,2,394,1,49,0
3/21/20,4932,0,1,0,1,1,1,1,1,1,0,0,0,0,396,106,562,214,2600,640,1714,2616,1076,364,940,1680,1414,3,7045,0,111,14
5/29/20,4242,1,0,0,1,0,0,0,0,0,1,1,1,0,557,253,1291,398,1622,1287,1486,1567,1070,1411,1545,1696,1604,1,5805,1,180,1
2/21/20,4677,0,0,0,0,0,0,0,0,1,1,1,1,0,128,977,579,1677,1881,826,214,1768,236,581,1707,1970,655,2,3439,0,82,0
7/30/19,7571,0,0,0,1,1,0,0,0,0,1,1,0,0,1134,8,99,193,2657,1875,691,2128,1470,603,807,1009,322,1,1485,0,-124,0
5/29/20,8829,1,0,1,0,1,1,0,1,1,0,0,0,0,1343,614,1940,655,3123,1648,1719,1162,1127,1354,1612,707,1774,1,3068,0,180,10
8/20/19,853,0,0,0,0,0,0,0,0,0,0,1,0,1,1442,292,1624,350,2891,457,784,705,189,1680,404,183,29,1,3850,1,-103,0
1/3/20,5248,1,1,1,0,0,1,0,1,0,1,1,1,0,1291,1633,549,1350,2067,850,1654,2471,1896,2449,1642,43,562,3,4928,0,33,0
10/13/19,6273,0,1,0,0,1,0,1,1,0,1,1,0,0,1683,26,162,1128,1967,1361,1602,1658,82,748,902,1507,493,3,5421,0,-49,4
2/24/20,7013,0,0,0,1,0,0,1,0,0,1,1,0,1,1968,416,199,1606,1360,1959,1887,2751,552,2084,1463,1494,1282,1,4012,1,85,0
9/30/19,8539,1,0,1,1,0,0,1,0,1,1,0,0,0,1973,660,1301,873,449,250,1147,2071,1288,579,1201,913,1522,3,1800,0,-62,0
10/16/19,7429,0,0,1,0,1,1,1,1,0,1,0,1,1,1908,38,22,38,1821,391,136,3404,1015,2732,816,1163,527,3,4829,1,-46,0
2/20/20,8000,1,0,1,1,0,0,1,1,0,1,0,0,0,1805,519,417,1233,1336,1208,437,2332,420,2482,699,70,1429,1,993,1,81,0
3/24/20,2554,0,1,0,1,1,0,1,1,0,0,1,1,0,789,1817,1724,1759,2462,792,1388,3273,679,2114,1164,1594,1985,1,10839,1,114,8
12/4/19,957,1,1,1,0,1,1,0,0,1,0,0,0,0,1989,481,1469,499,2811,1294,424,1267,1492,1339,1728,797,530,3,1910,0,3,0
5/17/20,1690,0,0,0,0,1,1,0,1,0,0,0,0,0,1641,1716,362,549,878,1827,138,870,554,2722,102,384,15,3,2000,0,168,8
3/5/20,205,1,1,1,1,0,0,1,1,1,1,0,0,0,848,761,1358,30,2794,23,1272,2749,771,450,1836,1164,1871,3,7071,1,95,11
1/17/20,3384,0,0,1,1,1,1,0,0,1,0,1,1,0,452,1257,1483,447,3096,57,291,1122,1930,1503,1263,1715,1042,3,7957,0,47,7
4/12/20,9420,0,1,0,1,0,0,1,1,0,0,1,0,1,1886,1131,1065,1283,1110,335,765,1154,571,2169,1296,751,1800,2,2135,0,133,0
8/16/19,4121,1,1,0,1,0,0,0,0,1,0,0,0,0,280,1490,790,1287,1225,1348,611,2802,1930,2650,147,632,1340,3,758,1,-107,0
1/19/20,5982,1,1,1,0,1,0,0,1,0,1,0,1,1,253,1202,1985,1412,1488,210,1463,1678,1405,2038,788,1309,196,3,1138,1,49,0
10/18/19,1960,1,0,0,0,0,1,0,0,1,1,1,1,0,1744,935,905,591,2520,1311,884,1923,1532,2536,728,871,1704,2,8847,1,-44,8
4/25/20,4547,0,1,0,1,1,0,1,0,0,0,0,1,1,1982,763,1795,1795,1010,750,822,2180,700,2112,228,962,1125,1,2162,1,146,0
12/23/19,919,0,1,1,1,1,0,0,1,1,1,0,0,1,756,293,330,1702,1186,703,942,1682,305,2396,613,1410,1082,1,7352,1,22,1
2/28/20,5172,0,0,0,0,0,1,0,0,1,0,1,0,0,1737,801,528,636,2899,1858,784,2657,1069,414,1793,1157,31,2,1983,1,89,0
8/3/19,343,1,1,0,1,1,1,0,0,1,0,0,0,0,1664,151,1206,67,1141,1723,241,1135,445,1260,103,1591,1113,3,7484,1,-120,7
1/26/20,6738,0,0,0,1,1,1,1,1,0,1,1,0,0,731,1960,127,662,1593,115,1929,2118,1075,2677,1030,846,489,1,4092,1,56,0
1/7/20,3463,0,1,1,0,0,0,0,0,0,1,1,1,0,245,492,1126,1661,2897,1456,1528,2475,1686,2272,1617,1494,1976,2,1855,1,37,0
7/1/19,8638,1,0,0,0,1,1,1,1,0,1,1,0,1,650,1517,395,1484,1212,521,456,3493,1263,1937,1235,640,407,3,7778,0,-153,12
3/12/20,1219,1,0,0,1,1,1,0,0,0,1,1,0,0,281,870,451,464,2875,1680,353,2641,437,803,1441,1590,590,2,8578,1,102,10
3/15/20,1760,0,0,0,1,1,0,0,1,0,0,1,0,0,489,766,1371,1001,1880,186,1099,3348,1011,596,574,1297,1385,1,9626,1,105,9
4/20/20,6825,1,0,1,0,0,1,1,1,0,0,0,0,0,380,857,480,1113,1592,1109,1740,608,1649,2093,1650,87,1572,1,2731,1,141,4
2/16/20,144,1,1,1,1,0,1,0,1,1,0,1,0,1,552,1214,1003,1587,621,91,401,936,1101,2068,1303,181,854,3,272,1,77,0
2/1/20,2844,1,0,0,1,1,1,0,1,1,0,1,1,0,1964,65,1661,1420,2505,184,639,2355,460,874,114,197,574,2,7098,1,62,1
3/24/20,6217,1,1,0,1,0,0,1,0,0,1,1,1,0,1420,485,1869,1038,798,494,471,1546,522,520,983,947,606,3,2396,0,114,0
7/6/19,3055,0,1,0,0,1,0,1,1,0,0,0,0,0,1404,161,584,1864,1773,1783,982,759,399,1463,776,102,950,3,10436,0,-148,5
11/1/19,5995,0,0,1,1,0,1,1,0,1,1,0,0,1,354,1466,1206,168,3038,750,1688,867,459,1514,1735,759,1714,2,2216,1,-30,0
11/16/19,4814,0,1,1,0,1,1,0,0,0,1,1,1,0,676,1877,48,1380,2693,1762,1344,1028,1575,2457,216,194,217,1,3518,1,-15,0
4/21/20,6397,1,0,0,1,1,0,0,1,0,1,0,1,0,266,773,1461,1999,1471,1485,296,830,961,500,1343,176,1581,1,5535,1,142,11
10/21/19,3004,1,1,0,0,0,0,1,1,0,0,1,1,0,1372,607,1694,1968,1416,1274,774,1044,1961,704,549,487,251,2,699,1,-41,0
9/22/19,601,1,1,1,1,0,0,0,0,0,1,0,0,0,774,181,1446,1425,2274,1734,43,1825,1325,1781,938,788,710,2,1230,1,-70,0
2/11/20,2878,0,1,1,1,1,1,0,1,0,0,1,0,0,497,281,1732,130,2820,1763,949,2466,732,2121,1948,1495,28,2,2749,1,72,0
7/31/19,9793,0,1,0,0,0,0,1,0,1,1,0,1,1,69,1371,1466,15,1053,1911,925,2973,1290,1853,160,756,686,3,3841,1,-123,0
3/2/20,5453,1,1,1,1,1,0,1,1,0,1,0,1,1,933,377,301,246,1699,737,372,2764,405,1356,1103,405,1219,2,1066,1,92,0
11/18/19,4057,1,0,1,0,0,1,1,0,1,1,1,0,0,1734,1421,590,753,1588,348,1707,3465,1343,1913,172,1855,177,3,4143,1,-13,0
9/10/19,4989,0,0,1,1,0,1,1,0,1,0,1,0,0,732,266,398,1469,1159,1139,1986,1010,1033,2341,580,711,991,3,5917,1,-82,3
8/17/19,517,0,0,1,1,0,0,0,1,1,0,0,0,1,1743,1291,855,1329,1373,871,1469,3362,1506,1892,534,670,1705,3,1542,1,-106,13
7/25/19,3371,1,0,1,1,1,1,1,1,0,1,1,1,0,422,1560,1948,1038,2167,789,502,629,123,1327,945,1313,780,3,3578,0,-129,0
1/18/20,8065,1,0,1,0,0,1,1,1,1,0,0,1,0,53,1073,238,1140,519,1571,468,1592,1554,2072,1907,513,1457,3,3381,0,48,0
12/8/19,4497,1,0,1,1,0,0,0,1,1,0,1,0,0,675,1676,1662,1422,2377,489,1398,3217,23,2052,1035,940,1222,3,4863,1,7,1
8/4/19,1140,0,1,1,1,1,0,1,0,1,1,0,1,1,155,71,974,1089,914,879,14,1212,482,2172,5,791,1953,2,3944,1,-119,0
11/19/19,4212,0,0,0,0,0,1,0,0,1,0,1,0,0,1267,1642,1622,43,1007,497,1833,990,191,542,1640,944,1427,3,4725,0,-12,0
4/15/20,3252,0,1,0,0,0,1,1,0,1,1,0,0,0,1406,1859,1065,1458,573,1732,236,2228,979,1471,622,1831,998,2,2872,1,136,0
3/29/20,1980,0,1,0,1,0,1,0,0,0,0,0,0,0,1454,919,1395,1093,3181,1022,153,3373,90,1383,1359,334,1738,2,4907,0,119,0
10/27/19,516,0,0,1,1,0,0,0,0,0,0,0,0,1,1699,59,866,818,2079,1101,1841,1237,526,1571,395,296,43,3,4276,0,-35,0
7/13/19,3806,1,1,1,1,1,0,0,1,1,1,1,0,1,14,762,1448,710,2306,92,621,2499,1242,1233,1070,578,1962,3,3718,1,-141,6
5/31/20,269,0,0,0,0,0,1,1,1,1,1,1,0,0,606,1726,1441,204,2312,1128,838,2978,1108,1813,553,1774,76,3,10588,1,182,8
6/6/19,37,1,0,1,0,1,1,1,1,0,1,0,1,1,1001,1338,1039,729,2476,733,1047,3125,1138,1685,696,879,899,2,1408,0,-178,0
2/18/20,4325,1,0,1,0,0,1,0,1,0,1,1,1,0,1530,416,1753,1550,485,368,197,1410,1803,1982,875,858,1169,2,1625,0,79,0
1/17/20,2844,1,0,1,0,0,1,0,1,1,0,1,1,0,1529,1578,1639,1313,3088,837,1481,2037,1573,661,815,599,198,3,6775,1,47,11
2/11/20,1891,0,1,0,0,1,0,1,0,0,1,0,0,0,760,1227,1510,1273,2567,547,608,1473,1228,1730,1655,768,1768,2,3140,1,72,0
7/9/19,1115,0,1,1,0,0,0,0,0,0,1,1,1,1,664,547,1797,398,437,857,1086,860,1827,1266,781,1686,139,3,1834,0,-145,0
1/19/20,2890,1,0,0,0,1,0,0,0,1,1,0,0,1,741,1207,1635,1206,689,1897,1809,2014,1062,616,198,1652,1121,1,1034,0,49,0
5/29/20,8565,0,1,1,0,0,1,0,1,0,1,0,1,0,335,655,52,1802,1384,1705,867,2998,1640,699,247,719,65,1,2961,1,180,1
11/11/19,7567,1,1,0,0,1,0,1,0,0,0,0,1,1,1388,1479,1256,568,2355,1198,236,3533,1229,1147,886,416,917,3,7312,0,-20,3
6/6/19,810,1,0,1,0,0,0,0,1,1,1,0,0,1,983,642,403,198,3135,746,483,1841,1051,2458,1000,1688,317,3,4944,1,-178,14
9/2/19,3284,0,0,1,0,1,1,1,0,1,1,0,0,0,567,801,111,984,1992,439,183,2072,834,433,1560,324,683,3,3693,1,-90,4
5/15/20,1167,1,1,0,1,1,1,1,0,1,1,1,1,0,749,1472,1396,313,1707,1078,231,1768,81,1077,1105,96,787,1,3568,0,166,0
2/3/20,1695,1,1,0,0,0,1,1,0,0,1,0,1,1,1067,389,1147,1159,1099,1697,24,1952,1896,1758,574,955,374,2,3708,0,64,7
3/11/20,697,0,0,1,1,0,1,1,0,1,0,1,1,1,465,1671,1127,642,1523,586,570,2318,697,852,1280,1342,508,3,4627,0,101,0
9/19/19,2633,1,0,1,1,1,0,1,1,1,0,1,1,0,966,479,289,340,3006,46,1392,662,1898,2153,818,668,235,2,5343,0,-73,10
9/1/19,6965,0,0,1,0,1,0,0,0,1,0,1,0,0,244,271,516,951,2724,980,1997,2050,1258,2079,790,425,1335,1,3358,1,-91,14
11/15/19,1251,1,1,1,0,0,1,0,0,0,1,0,0,0,387,44,1071,1100,2472,953,506,2101,536,817,335,1287,1940,1,8534,1,-16,14
11/22/19,8936,1,1,0,1,1,1,1,1,0,1,0,0,0,1333,1846,1575,82,531,670,252,3550,197,2124,1782,1081,1855,1,2114,1,-9,0
5/8/20,1370,1,0,1,1,0,1,0,1,0,1,1,1,0,757,1402,688,1800,2761,12,938,3069,528,1159,1145,1053,1958,3,2139,0,159,0
7/19/19,3105,0,0,1,0,1,1,0,1,0,0,1,1,0,1620,837,1063,1470,995,999,193,1047,145,490,1394,1968,430,3,3660,0,-135,0
8/9/19,7600,0,1,0,0,0,1,1,1,1,1,0,0,0,651,1356,574,336,2933,306,198,3667,1610,634,1296,570,1717,2,1425,1,-114,4
10/15/19,2893,1,1,1,0,1,0,0,0,1,1,0,1,0,950,592,893,178,2330,1231,1292,2853,58,2589,1040,1519,727,2,1591,1,-47,0
