Sign_Up_Date,User_ID,Transactions,Expenses,Sales,Cash Flow,Payroll,Time,Reports,Taxes,Mileage,Accounting,My_Accountant,Apps,Live_Bookkeeping,Transactions_Usage,Expenses_Usage,Sales_Usage,CashFlow_Usage,Payroll_Usage,Time_Usage,Reports_Usage,Taxes_Usage,Mileage_Usage,Accounting_Usage,My_Accountant_Usage,Apps_Usage,Live_Bookkeeping_Usage,Plan_Type_Usage,Session_Length,Susbcribed,days
1/12/20,7223,1,1,0,0,1,0,0,0,0,1,0,1,0,415,764,956,552,551,404,1792,1468,596,1830,1196,808,1466,3,6942,0,42
10/28/19,1505,1,1,1,0,0,0,0,0,0,1,0,1,1,228,338,970,1978,2696,1505,704,3530,1465,2603,779,1255,561,2,4183,1,-34
7/29/19,4267,1,1,1,1,0,0,1,0,1,0,1,1,0,1588,613,1699,1933,1818,59,17,1825,1748,1760,1771,1889,642,2,1752,0,-125
9/28/19,6652,0,1,1,0,1,1,1,1,0,1,0,0,1,297,1444,1497,1984,754,384,210,721,697,1128,318,1441,152,1,6576,0,-64
1/2/20,4850,0,1,1,1,0,0,0,1,0,0,0,0,0,1428,502,1277,448,2969,398,74,2141,1338,961,94,1899,924,2,1854,0,32
8/3/19,5963,1,0,0,0,1,1,0,1,0,1,1,1,0,750,101,828,1492,2699,182,371,2532,406,1213,655,1425,1028,1,4703,0,-120
3/2/20,238,0,1,0,1,1,0,1,0,1,1,0,0,1,189,1158,139,1518,841,270,710,1147,1515,2578,1707,1168,1641,3,6742,0,92
2/6/20,4160,1,0,1,1,0,1,0,0,0,0,1,1,0,1969,888,338,1861,2231,1775,1742,1776,490,790,1614,1679,1593,3,3664,0,67
2/16/20,2504,1,1,0,0,0,0,0,1,1,1,1,1,0,148,1920,1403,1069,2953,490,1793,2404,934,1768,1553,531,322,2,1674,0,77
3/23/20,2118,0,0,1,1,0,1,0,0,1,1,1,1,0,301,1653,1302,1245,2028,1752,765,2011,1213,1913,1743,1481,1638,3,7117,1,113
5/1/20,6852,0,0,1,0,1,0,0,0,1,1,0,1,1,252,575,480,1718,433,1652,281,1462,377,581,840,917,1707,3,1294,0,152
6/28/19,487,1,0,0,0,1,0,0,1,1,1,1,1,1,1663,814,592,1583,2333,666,1203,1897,1302,1813,1750,595,1947,3,6549,0,-156
12/8/19,7754,1,0,0,1,0,1,1,1,1,1,1,1,0,1397,1618,1258,1276,2498,830,1984,2115,1599,478,529,57,1526,3,4208,0,7
6/22/19,9957,1,0,0,1,1,1,1,0,0,0,0,1,1,1640,364,248,1199,796,192,1060,3013,1201,2269,1542,364,832,1,5514,0,-162
10/30/19,6653,1,1,1,1,0,1,1,0,0,0,1,1,0,478,1789,540,1110,530,123,641,3466,767,2667,178,1629,1514,1,3820,0,-32
10/21/19,1764,1,0,1,1,1,1,1,0,0,0,1,1,0,1319,1569,734,808,2806,890,215,2529,625,892,1857,180,295,3,4936,0,-41
8/7/19,1920,0,0,0,1,0,0,1,1,1,0,1,1,0,828,137,1126,1800,499,1613,1330,1132,1713,894,418,1801,598,1,3778,1,-116
12/19/19,5417,1,1,1,1,0,0,1,0,1,0,1,0,0,584,1389,396,1600,2327,1289,1606,3617,115,829,236,390,592,1,2007,1,18
11/24/19,4290,0,1,0,1,1,1,1,0,0,1,1,0,1,1197,1571,1251,891,2541,1352,202,1554,134,2097,491,1757,1531,2,6000,1,-7
6/28/19,5706,1,0,0,0,0,0,1,0,0,0,1,0,1,857,285,1193,1387,1095,288,986,3510,575,1762,107,1686,1444,1,4885,1,-156
8/5/19,3529,0,0,0,1,1,1,0,1,1,0,0,0,0,1553,1146,287,1996,1717,49,566,3372,267,1336,1620,477,1037,2,4041,0,-118
11/24/19,7973,1,0,1,1,0,1,0,1,1,1,1,1,0,1858,1614,1638,1732,2463,1756,823,2617,1828,712,1219,1073,452,2,2499,1,-7
6/13/19,8750,0,0,1,1,1,1,0,0,1,1,0,1,1,1425,970,205,467,878,593,1039,1305,1179,1849,962,674,1344,3,4169,1,-171
7/30/19,14,1,1,0,1,0,0,0,0,0,1,0,1,1,1330,408,828,1185,1762,700,1216,1938,1196,1836,702,1112,1471,2,2245,0,-124
10/10/19,4206,1,1,0,0,0,0,1,0,0,1,1,1,0,168,232,1313,478,480,1192,1786,841,922,1088,1859,302,1124,3,2605,1,-52
7/1/19,1588,0,1,0,0,1,0,1,1,0,0,1,1,1,1234,314,238,118,2677,521,1934,711,79,2765,543,1839,1068,1,6828,0,-153
9/8/19,8696,1,1,0,0,1,1,0,0,1,0,1,1,1,725,1872,892,535,823,173,380,3378,1107,582,882,722,143,2,2116,1,-84
12/5/19,7878,1,0,1,1,1,0,1,0,0,0,0,1,0,231,1566,733,1954,3102,1817,66,3597,9,614,272,829,1872,1,4634,0,4
1/3/20,2031,1,0,1,0,0,0,0,1,0,1,0,0,0,1849,324,910,92,1916,1368,1625,3562,326,381,1963,1804,560,2,6084,1,33
8/25/19,3913,1,1,1,1,1,1,1,1,0,1,0,0,0,1627,56,117,1390,1155,120,21,1170,1298,2594,1065,257,1467,3,5767,0,-98
1/11/20,4882,0,0,1,1,0,0,0,0,0,0,1,0,1,1584,1688,1636,1154,3119,707,1564,3614,858,2178,1289,1304,817,1,3662,1,41
6/21/19,6437,0,1,1,1,1,0,1,1,1,0,1,1,1,815,1655,147,1742,2926,281,1391,2274,510,2361,1877,1754,1916,1,1821,0,-163
7/15/19,1916,1,0,1,0,1,1,0,1,0,1,0,0,0,64,1276,1059,1683,888,635,1929,2878,1064,2756,848,725,1092,1,1347,1,-139
7/3/19,9067,1,0,1,0,0,0,1,0,0,1,1,1,1,1494,1299,1534,63,2679,1981,1495,1506,520,1320,538,528,1155,3,7269,0,-151
10/11/19,4185,0,1,0,0,0,0,1,1,1,1,1,0,0,842,1096,1818,1862,1783,1462,650,819,1531,1650,1850,505,463,1,4166,0,-51
3/17/20,2386,0,0,0,0,1,1,0,1,1,0,0,1,0,1867,416,1137,951,2579,1676,1067,3370,94,509,1524,1788,184,2,6264,0,107
12/18/19,2516,1,0,0,1,1,0,1,0,0,1,0,1,1,627,446,794,1736,720,1632,1712,1138,1048,2280,783,1693,530,1,6364,0,17
2/10/20,3581,1,1,0,1,1,1,1,0,0,0,0,1,1,714,387,1815,1988,2225,219,1707,1428,206,1105,1123,509,1973,3,4516,0,71
12/8/19,2088,0,0,0,1,1,0,0,0,1,1,1,1,0,1368,1969,112,770,1533,178,1979,1253,151,1474,1515,1385,158,3,2167,0,7
9/22/19,5875,1,1,0,0,0,1,0,1,0,0,1,1,1,441,1838,1008,482,1780,1292,1885,1469,995,582,399,52,1788,2,1512,0,-70
12/26/19,8739,1,0,1,1,1,1,0,1,1,1,0,1,1,1992,792,794,551,1010,433,1653,1303,1201,1152,59,469,1958,1,3719,0,25
3/30/20,8491,1,1,0,0,1,1,1,0,1,1,1,0,0,1534,382,437,1060,1224,1467,1548,668,300,1838,896,1078,626,3,7243,0,120
5/10/20,393,1,1,0,0,1,1,0,0,0,0,0,1,0,1656,1398,1728,477,2714,1664,1318,2015,683,1570,189,151,1470,2,3913,0,161
4/15/20,9288,1,0,0,0,1,1,0,0,0,1,1,1,0,337,1470,442,1422,2971,149,1715,2797,832,2481,114,457,1172,3,7436,1,136
12/28/19,4300,1,0,0,0,0,0,1,1,0,1,1,0,0,1076,283,38,1516,2130,1672,392,2517,1525,740,1571,633,1275,3,1821,0,27
2/18/20,8770,0,0,0,0,1,0,0,1,0,0,0,0,1,1384,512,33,1400,1398,642,1517,2037,1433,2261,1300,1821,1554,2,6260,1,79
12/8/19,5716,0,0,1,0,0,1,0,0,1,0,1,0,0,861,1944,642,1909,1345,403,606,2618,1862,746,1358,178,797,2,3931,1,7
2/4/20,6316,1,0,0,0,0,0,1,0,0,1,1,0,1,186,1684,1656,1407,2090,536,1187,2297,1111,1662,1599,669,741,3,2690,1,65
11/25/19,8470,0,0,0,0,0,0,0,1,0,0,1,1,0,1947,797,915,1613,2578,1843,723,1096,348,622,337,1343,1837,2,1584,0,-6
11/27/19,3201,1,0,0,0,0,0,0,0,1,0,1,1,0,1402,1931,478,796,483,1324,635,1784,657,412,164,1102,1489,2,3578,0,-4
1/27/20,6157,0,1,0,1,0,0,1,1,0,0,0,1,1,216,1104,1217,1480,2560,228,1741,670,609,1859,996,369,1436,1,4253,0,57
1/23/20,5567,1,1,0,0,0,1,0,1,0,0,1,0,0,1381,70,1261,1439,2697,301,1437,2629,1418,565,1222,1968,26,2,1534,1,53
8/13/19,9973,0,1,1,1,0,1,0,0,0,0,0,1,0,331,1879,886,1080,1556,652,1786,3230,607,1244,187,1740,1145,1,4360,1,-110
6/12/19,8932,0,0,0,1,1,1,0,0,1,1,0,1,1,1694,1859,1206,196,1499,1291,1327,3392,1642,1812,535,314,727,1,7044,1,-172
9/28/19,4179,0,1,1,0,0,1,0,0,0,0,1,0,0,756,1259,683,589,1400,1027,250,1166,326,2713,636,128,635,3,507,1,-64
9/23/19,9225,0,1,1,0,0,0,0,0,1,0,0,1,1,623,876,259,1429,2482,336,1189,2963,1531,2275,1105,513,1342,3,4938,1,-69
1/23/20,6621,1,0,1,1,0,1,0,0,1,0,1,0,0,743,830,1532,1768,741,816,8,1613,427,1890,961,389,1968,3,3284,0,53
5/27/20,1678,1,1,1,1,1,1,0,0,0,1,1,1,0,278,200,1813,1568,1186,1058,1123,2000,25,353,840,1918,901,3,6263,0,178
11/1/19,2699,0,0,0,1,0,1,1,1,0,1,1,1,0,644,879,125,1071,575,1576,614,3333,200,1744,1664,1531,1230,3,3925,1,-30
5/3/20,5886,0,0,1,1,1,1,1,1,0,0,1,1,0,769,399,567,1171,2514,792,1974,2284,1956,2564,1346,1262,146,3,6907,0,154
7/18/19,3512,1,1,0,1,1,0,1,1,0,1,1,1,0,565,389,435,1518,1141,1348,23,1353,802,1823,1771,1780,1535,1,3830,0,-136
5/10/20,6693,1,1,1,0,1,0,0,0,1,0,1,1,1,1948,1757,1377,265,3154,29,1394,3475,320,2777,918,129,1633,1,1070,1,161
3/5/20,584,0,1,1,1,0,0,0,1,0,1,1,1,0,320,663,904,926,1453,1299,1286,775,1037,1237,567,935,83,1,2227,0,95
4/3/20,1896,0,1,0,0,0,0,1,1,1,1,1,0,1,359,1933,1127,1259,817,901,915,2393,523,2248,425,1049,1485,1,2207,1,124
6/25/19,9060,1,0,0,0,1,1,1,1,1,0,1,1,0,365,99,1909,1963,2779,1125,69,2626,1321,1971,1567,1576,556,2,7146,0,-159
1/25/20,1410,1,0,1,0,0,1,1,0,0,0,0,1,0,441,1041,1326,1769,715,790,1368,1694,1809,2302,1373,431,492,3,293,0,55
2/24/20,7112,1,1,1,1,1,0,0,0,1,1,0,1,1,1416,615,1918,1710,1648,197,291,1057,1499,2448,573,1930,1914,2,7151,0,85
10/14/19,6170,0,0,0,0,0,1,0,0,0,1,1,1,0,1905,156,1307,1185,518,372,922,712,82,1708,784,50,362,3,7137,1,-48
6/30/19,2897,1,0,1,0,0,0,0,1,0,0,0,0,0,120,606,1058,101,866,876,879,2336,522,425,1466,405,1857,1,3649,1,-154
6/1/19,1664,1,1,1,0,0,1,0,1,0,1,1,1,0,1199,234,160,777,3091,1159,1825,1450,1396,2043,108,231,1877,2,5214,0,-183
9/25/19,8518,1,1,0,1,0,0,0,1,0,1,1,0,0,898,484,52,640,1961,623,1885,2966,217,1564,1568,1403,126,3,2825,1,-67
7/6/19,8923,0,0,1,1,1,1,0,0,1,1,1,0,0,1786,1385,445,1148,2584,1475,373,3635,1790,1354,347,823,1024,3,6208,1,-148
3/1/20,2353,1,0,0,0,0,0,0,0,1,1,1,1,0,1690,1375,1089,1372,1242,678,1584,2220,496,2322,1087,973,92,2,7165,1,91
12/18/19,3470,1,0,0,0,0,1,0,1,0,0,0,0,1,1185,944,961,957,1267,482,1439,2947,649,573,1762,1181,145,1,4163,1,17
2/17/20,1213,1,0,1,0,0,1,1,0,0,1,1,0,1,932,1817,648,1697,2398,375,499,1890,1525,997,805,752,576,1,5303,0,78
3/22/20,7705,1,0,1,0,0,0,1,0,0,0,1,1,0,1744,1709,1183,1250,1165,1927,1529,2088,1738,2054,1153,937,664,2,3170,0,112
4/3/20,6537,1,1,1,0,0,0,0,0,0,0,0,1,0,545,1181,280,1016,3056,1123,1288,1292,1961,2384,1793,1188,682,3,500,1,124
5/2/20,1583,0,0,0,0,0,1,0,0,1,0,1,1,1,137,316,1966,574,1798,847,1068,1247,702,2399,276,722,1485,1,3618,1,153
11/20/19,6119,1,1,0,0,0,0,1,0,1,1,1,1,0,778,1143,888,1962,1360,1083,1262,1656,17,718,1856,1493,1365,2,7280,0,-11
4/29/20,5099,0,1,0,0,0,0,1,0,0,0,1,0,1,708,1767,158,965,1174,839,45,1931,1512,773,1853,374,164,2,4417,0,150
3/6/20,7981,1,0,0,1,0,0,0,0,1,1,0,0,0,667,1249,669,739,2302,293,507,2573,416,2474,498,91,1859,2,6290,1,96
10/21/19,4592,1,0,0,1,1,1,0,0,0,1,1,0,0,1453,1616,1912,1496,656,321,199,2259,1994,369,337,1603,653,1,2528,1,-41
3/12/20,7458,0,0,1,0,1,1,0,1,0,1,0,1,0,1707,849,83,1678,1668,1635,1746,2214,527,922,554,1654,832,1,7192,0,102
2/7/20,2232,0,0,1,0,0,1,0,0,0,0,0,1,1,926,1474,280,1409,963,855,1413,1487,1137,1714,640,1893,613,2,1881,1,68
8/4/19,6150,0,0,1,0,1,0,1,0,1,1,0,1,0,199,1913,662,1008,3097,1088,528,3270,689,1842,54,1389,1473,2,7320,0,-119
1/2/20,9433,0,1,1,1,1,1,0,1,0,0,1,1,1,736,1358,1776,1982,2907,266,1011,3196,481,2094,1661,768,1353,3,1016,1,32
2/14/20,1251,1,0,0,0,0,1,1,0,0,0,1,1,1,1015,331,1190,877,1164,1239,1611,3468,1067,1750,27,839,923,3,17,1,75
9/27/19,6602,1,1,0,0,1,0,0,0,0,0,1,0,0,646,829,1740,1964,2809,1250,293,1227,1081,1593,273,465,791,1,4704,0,-65
6/16/19,8622,1,1,1,0,1,0,1,1,0,0,0,1,0,146,1506,442,392,1623,1429,1314,1716,433,2778,1361,977,1572,2,1862,1,-168
9/10/19,3298,0,0,0,0,0,1,0,0,0,0,1,1,0,572,1671,884,1080,1394,1217,181,1673,4,462,1926,1340,836,3,2594,0,-82
8/23/19,5847,1,1,0,1,1,0,1,0,0,0,1,1,0,1934,811,861,1975,2727,986,117,2191,237,1356,265,240,1818,3,6788,0,-100
12/30/19,9183,0,0,1,1,0,1,0,1,1,0,1,1,0,179,253,517,1546,936,1006,16,843,1485,917,1274,1136,410,3,4211,1,29
8/9/19,792,0,0,1,1,1,0,0,1,1,0,0,1,1,294,1789,1691,564,664,832,1186,3483,971,2608,808,1996,603,2,2070,1,-114
10/19/19,7994,0,0,1,1,1,1,1,0,1,0,1,1,1,1812,501,1065,1339,1891,741,475,1390,558,805,46,359,738,3,4629,0,-43
8/11/19,4672,0,0,0,1,1,0,1,0,0,1,1,1,0,1155,1593,671,1076,912,1529,413,2103,1332,906,1586,1985,1545,1,2328,1,-112
5/21/20,484,0,0,1,0,1,1,1,0,1,1,0,1,0,120,1878,33,1023,2550,1161,1280,2826,1874,644,1479,836,800,2,3451,0,172
3/7/20,7428,0,0,0,1,0,0,0,0,0,1,1,1,0,303,1974,1869,891,1745,1888,10,863,1733,1385,278,955,405,2,1952,0,97
6/17/19,2062,1,1,0,1,0,0,0,1,0,1,1,1,0,1669,128,424,745,787,345,108,2735,1972,1881,729,318,749,3,6275,1,-167
9/21/19,5303,0,0,0,0,1,0,0,0,0,1,1,1,1,1593,1601,748,1311,2664,1947,572,2137,440,2038,1621,135,782,3,2383,0,-71
3/24/20,4230,0,1,0,1,1,0,0,1,0,0,1,1,0,1822,642,1897,1257,2888,1670,59,1007,1557,1550,1471,583,1781,1,3285,0,114
8/12/19,9580,1,0,0,1,1,0,1,0,1,1,1,0,1,1196,1766,800,556,2556,1763,14,2486,874,821,813,867,1227,1,4105,1,-111
10/17/19,8730,1,1,0,1,0,1,0,0,0,1,1,1,0,1994,1295,1062,1623,2669,1337,1752,974,1073,393,659,384,1949,1,2835,0,-45
7/13/19,6698,0,0,0,0,0,1,0,0,0,0,1,0,1,1845,1475,1757,377,2945,746,1221,2901,78,2515,1652,44,584,2,300,1,-141
7/22/19,381,1,1,0,0,0,0,0,0,0,1,0,0,0,685,1879,1055,1992,1628,245,1672,2602,534,354,24,359,1495,1,6260,1,-132
12/30/19,7994,0,1,1,0,0,0,1,1,0,1,0,0,0,428,621,1922,1666,1728,1854,1351,1491,989,1857,1266,1781,1674,3,1143,0,29
9/10/19,7740,1,0,0,1,0,0,0,1,1,0,1,0,0,1850,1763,88,1727,1045,602,1254,699,1969,2613,1346,901,1091,1,5265,1,-82
8/5/19,594,0,0,0,1,1,0,1,1,1,0,1,1,1,931,1400,1682,996,2083,420,827,897,5,2119,1666,309,1233,3,3036,1,-118
6/23/19,5631,1,1,0,1,0,1,1,1,0,1,0,0,1,431,1721,308,1151,1678,1698,1325,2075,1941,2780,412,369,29,1,4429,1,-161
1/29/20,7416,1,0,0,1,1,1,1,1,1,1,0,1,1,1131,238,772,1773,1854,991,680,3155,59,832,1559,1930,1211,1,1114,1,59
11/24/19,8347,1,0,1,0,1,1,1,1,0,1,0,1,0,1130,874,1565,107,452,884,555,3576,30,2695,875,36,28,1,3798,1,-7
10/19/19,3906,1,1,0,0,0,0,0,0,1,1,1,1,0,1285,1893,240,1793,455,1844,140,863,661,1893,1327,1387,164,1,6411,0,-43
1/12/20,7010,0,0,1,0,0,0,1,1,0,1,1,0,0,1590,1441,1669,15,1822,310,1806,2074,972,2422,139,1455,70,1,1919,1,42
1/17/20,3889,1,1,1,1,1,1,1,0,1,0,1,0,1,1568,1659,1664,1320,937,76,1149,668,374,1445,541,250,1217,2,1244,1,47
12/13/19,7925,1,1,1,1,0,1,1,0,1,1,1,0,0,862,1194,24,1892,1678,1450,1572,1243,810,2121,1276,1643,746,1,5509,1,12
12/12/19,7572,1,1,0,0,1,0,1,1,1,1,1,0,0,1876,1240,1867,821,2206,1229,587,652,988,2453,1610,1349,1874,1,4371,1,11
5/8/20,8351,1,1,1,0,0,1,1,1,1,1,1,1,0,575,19,1845,58,1302,186,1088,3160,389,1129,1898,718,1954,2,4160,1,159
10/3/19,9533,1,1,1,0,0,1,0,0,1,0,1,0,1,87,103,411,374,1891,1417,1686,2994,1509,1692,1263,1431,1034,3,3740,1,-59
6/13/19,394,0,0,0,1,0,0,1,1,0,1,0,1,1,1850,1462,1104,234,2674,766,1500,3181,560,2613,1316,1694,1797,3,1059,0,-171
5/18/20,4060,1,0,1,0,0,1,1,1,0,1,1,0,1,1224,546,1923,953,1964,119,1163,3127,358,814,1785,1861,659,3,5554,1,169
11/22/19,6531,1,1,1,0,1,0,0,0,1,1,1,1,0,865,1594,818,1025,1159,321,1573,1858,1160,1687,1711,1685,300,2,3179,0,-9
11/10/19,7681,0,0,1,0,1,0,1,1,0,0,1,0,1,1571,393,1966,1618,1837,704,1668,3134,571,1503,1430,400,1700,1,1796,0,-21
11/22/19,989,0,1,1,0,0,1,0,1,1,0,0,1,0,1585,1910,1029,1749,3106,1388,649,2632,1116,1535,1824,1240,1964,3,5625,1,-9
7/10/19,9495,0,1,0,1,1,1,1,0,1,0,0,0,1,795,952,186,1032,1170,184,252,2614,370,1053,116,331,1702,3,4101,1,-144
2/3/20,7969,1,0,1,0,0,1,1,0,0,1,0,1,1,1461,1276,1229,1262,1255,928,827,1803,365,2513,1213,1728,1696,3,3849,0,64
7/10/19,7054,0,1,1,1,1,1,1,1,1,0,1,1,0,569,1716,1435,1507,2095,843,1980,2213,1850,1531,1081,526,1122,1,6738,1,-144
3/13/20,3263,1,0,1,1,0,0,1,0,1,0,0,0,0,1696,921,116,640,1719,763,262,2533,1973,1828,1116,539,914,1,1870,0,103
11/22/19,6024,0,1,1,1,1,0,0,1,0,1,1,1,0,1331,174,1292,1467,2697,777,881,781,1301,407,1050,921,1143,1,5808,0,-9
11/25/19,6442,1,0,0,0,0,0,0,0,1,1,0,0,1,1366,1761,1970,374,1065,1080,983,1013,1988,1002,980,596,1811,2,1001,0,-6
8/3/19,6693,1,0,1,1,0,1,1,1,0,1,1,0,0,1273,1776,1452,1380,483,743,1847,1997,292,393,834,124,1498,2,6689,0,-120
7/19/19,4590,1,1,1,1,0,1,0,0,1,0,0,1,0,845,23,144,634,1059,410,1169,974,1094,2141,1946,1319,1114,1,4535,1,-135
9/26/19,5748,1,0,1,0,1,0,0,1,1,1,0,1,1,1112,571,490,1616,2855,1861,1838,955,1513,2707,693,32,193,1,2593,1,-66
4/6/20,3249,1,0,0,1,0,1,0,1,1,0,1,0,1,175,1596,334,567,2561,1278,1523,2394,1154,1249,177,896,869,2,7076,1,127
7/21/19,7688,0,1,1,0,1,1,1,0,0,0,0,0,1,607,1597,894,1738,1162,1036,1825,2536,671,1419,1470,472,924,2,3874,0,-133
9/23/19,2612,1,0,0,1,1,1,0,0,1,1,0,0,0,1087,1366,868,1386,1392,930,1490,1693,1220,1298,1161,1401,118,1,3622,0,-69
11/23/19,1431,0,0,1,1,1,0,1,1,0,1,1,1,1,1435,19,714,986,3130,1743,314,2547,638,2607,161,1443,1386,1,3334,0,-8
4/7/20,176,1,0,0,0,0,1,0,0,1,1,0,1,1,1293,1972,93,1986,1476,1464,1830,1223,692,1164,308,1499,732,1,4197,0,128
11/1/19,3278,0,0,0,1,0,1,1,0,1,0,1,0,1,1931,1770,1904,384,1326,1286,847,848,1072,2251,1995,689,500,2,1372,1,-30
8/9/19,7881,1,1,1,0,0,0,1,1,1,0,1,1,1,104,1055,1849,1968,1478,166,251,1697,577,1689,1432,306,1124,2,1157,0,-114
3/13/20,5831,0,0,1,1,1,0,0,1,0,0,0,0,1,228,464,166,1003,725,611,1096,2636,921,1872,1942,631,1104,2,5217,1,103
10/15/19,4803,1,0,1,0,0,1,0,0,1,0,1,0,1,1954,1494,758,44,515,1685,139,3592,581,1312,1293,1154,1947,2,1592,0,-47
7/18/19,8655,1,1,0,1,0,0,0,1,1,0,1,1,0,1176,865,1529,1296,2216,1742,1675,3355,415,973,634,1583,398,1,2508,1,-136
7/15/19,3021,0,1,0,1,0,1,1,0,0,1,0,0,0,758,569,281,1140,1619,193,609,3550,1939,2015,674,1861,1538,3,3330,0,-139
6/10/19,8445,1,1,0,0,0,1,1,1,1,1,0,0,0,1208,198,1890,1313,2449,190,1405,2706,347,936,1962,781,1149,1,5186,1,-174
1/23/20,5659,0,1,1,1,0,1,0,0,0,0,1,0,0,1072,1414,1599,399,1615,268,236,1647,769,1983,1101,1400,1951,2,4189,0,53
9/21/19,1690,1,0,1,0,1,1,0,1,0,1,1,0,0,264,805,1382,1846,2917,1931,438,3389,603,1254,1925,152,1271,2,5969,1,-71
11/14/19,8960,0,1,1,1,1,0,0,0,1,1,0,1,1,459,1542,902,1516,2346,703,1413,1250,1427,2076,1861,63,830,1,6233,0,-17
2/21/20,5766,0,0,1,0,0,0,1,0,0,1,1,1,0,1844,1556,1965,1190,2691,711,1113,703,1691,1641,1578,1880,1400,3,1634,0,82
8/22/19,1890,1,1,1,1,0,1,1,0,0,1,1,1,1,167,703,1569,1928,2303,326,869,1910,862,556,1429,559,1879,3,4547,0,-101
12/17/19,7426,1,0,1,1,0,0,0,0,1,1,1,0,0,1144,1222,181,131,2129,635,1740,1777,1740,2031,105,1611,1038,2,4460,1,16
2/26/20,3455,1,0,0,0,0,1,0,1,0,1,1,1,1,140,105,1337,911,2807,1285,1962,2696,1523,1796,1083,430,1821,1,4851,1,87
3/22/20,4192,1,1,1,0,1,0,0,1,1,1,0,0,0,487,62,1326,1715,2842,390,1884,2775,770,1837,1183,1891,1881,3,1127,0,112
1/29/20,9019,1,1,0,0,1,1,0,1,1,0,1,1,0,1929,731,723,1832,2112,1562,896,812,1683,1542,626,177,1645,1,4190,0,59
10/1/19,3436,1,1,1,1,0,1,0,1,0,1,0,1,0,1383,726,657,763,1321,1769,850,3272,446,1010,200,1259,660,1,3911,0,-61
9/4/19,8100,0,0,0,0,1,0,1,0,0,0,1,0,1,551,307,899,512,1389,1433,1394,1752,14,1629,1660,498,266,1,7152,0,-88
5/18/20,5689,1,0,0,0,1,1,0,0,0,0,0,0,0,1764,1762,1880,1926,420,1467,522,1042,1855,2744,1665,247,89,1,3153,1,169
1/4/20,2333,1,1,1,0,0,0,0,0,1,1,1,0,0,1387,1886,1708,1406,1186,962,1271,953,1423,1727,1208,304,196,2,5395,0,34
3/31/20,8844,0,1,0,0,0,0,0,0,0,1,1,1,0,121,67,465,1093,3186,523,540,1608,1155,2001,1175,1469,1760,1,5334,1,121
5/26/20,6503,1,1,0,1,0,0,1,1,0,0,0,1,0,143,220,365,1391,1212,977,25,2186,616,2098,404,1374,376,2,6986,1,177
8/8/19,5863,1,0,0,0,1,1,1,1,0,0,1,1,0,1997,979,1073,1455,3064,1066,1284,1502,229,448,55,693,1101,2,1055,1,-115
1/28/20,7811,1,0,1,1,0,0,1,1,0,0,0,1,0,226,139,967,1055,2292,800,1495,808,1135,2451,1828,967,806,2,6820,1,58
3/15/20,5291,1,0,1,1,0,1,0,0,0,1,0,0,0,1923,200,1991,300,1593,918,1259,2241,34,2569,1519,267,652,2,1966,1,105
10/16/19,2866,1,0,1,1,0,1,0,0,0,1,1,1,1,1612,1956,1002,844,2963,350,847,857,273,2546,992,690,228,2,4960,0,-46
3/4/20,7137,0,0,0,1,0,1,0,1,0,0,1,1,0,562,624,516,1148,2119,475,212,3202,352,1573,414,1865,506,1,2271,1,94
2/8/20,2495,0,0,1,1,0,1,1,1,0,1,1,0,1,745,1404,1132,366,2369,1909,1902,1471,536,2030,834,377,831,2,1103,0,69
2/28/20,6172,0,0,1,1,1,1,0,1,1,0,0,0,0,164,1669,84,1996,539,234,1005,2696,1246,1572,775,1178,879,1,5583,1,89
3/29/20,3569,1,0,1,0,0,1,1,1,1,1,0,1,1,941,1395,141,469,679,1234,1675,2574,1166,1351,1942,1182,757,2,7286,1,119
2/10/20,749,0,0,1,1,1,1,1,0,1,1,0,0,1,1257,1075,3,1814,2742,125,808,1688,406,1096,12,71,1708,3,4170,0,71
9/14/19,194,1,0,1,1,1,1,1,0,1,0,1,1,0,1669,54,677,899,3017,1733,626,1372,1763,370,1402,243,1480,2,7022,1,-78
9/22/19,9455,0,1,1,1,1,1,0,1,0,1,0,0,0,1531,880,1779,1342,1999,1536,1128,1903,1655,2526,76,346,217,1,4311,1,-70
5/18/20,3947,1,0,0,0,0,1,1,0,1,1,0,1,0,1845,1702,289,1534,1461,623,1276,1232,721,1469,1701,1922,160,1,4136,0,169
11/27/19,3420,1,0,0,1,1,1,1,1,1,0,1,0,0,595,1125,1733,963,776,61,1998,3557,704,1781,920,1752,301,3,3522,1,-4
11/9/19,3292,0,0,0,0,1,0,0,0,0,1,0,1,1,179,1497,753,1716,804,1328,579,3134,633,483,422,18,1670,2,5750,1,-22
9/24/19,5757,1,1,1,1,0,0,1,1,1,1,0,1,0,613,1359,815,172,2493,1111,1565,2628,727,905,578,1767,1213,1,7012,1,-68
12/7/19,6111,0,0,1,0,0,1,0,0,0,0,0,0,1,790,1655,127,1143,514,150,1906,3383,397,2019,1528,1913,1896,2,624,1,6
4/9/20,7796,1,0,0,1,0,0,0,1,0,1,0,0,1,1018,1103,207,1660,2612,1522,1510,3058,1218,1691,1644,1566,342,2,1880,0,130
11/4/19,8791,0,1,0,0,0,0,0,1,0,0,0,1,0,698,720,1064,767,1902,1270,1620,2567,124,1046,631,1583,1390,3,1636,0,-27
